id,team_id,entity_type,type,pipeline_source,consequence_type,push_eligible,created_sthlm,pushed_sthlm,push_latency_min,preview_fixture_id,match_id,everyone_talking,headline,push_title,push_text,immersive_context,talking_points
be62e764-106a-4eb7-bc0c-89e5299fc43f,brazil,country,news,routine,,t,2026-07-06 08:46:10.233562,2026-07-06 08:46:12.842,0.04347396666666666667,,,t,Neymar (Brazil forward) said his international career is 'over' after Brazil's World Cup exit to Norway. Tearful scenes in the dressing room.,Proper moment,Neymar says his Brazil career is over after the Norway exit. Emotional scenes.,"It's like getting a 'thanks for everything' voice note from someone you've been with for 20 years, right as you're packing up your things from the flat.","[""Tell him Neymar said his Brazil career is 'over' after the Norway exit. He'll have a full take on what it means."", ""Ask him: does he think Ancelotti is the right man to lead Brazil's rebuild?"", ""He's probably been quiet about the Brazil result. Drop 'Neymar announced it's finished' and see if that opens the conversation.""]"
892697cc-409c-45b1-a85d-e448671dd3a0,cape_verde,country,news,routine,,t,2026-07-06 08:47:40.069961,2026-07-06 08:47:41.927,0.03095065000000000000,,,t,Tens of thousands of fans met Cape Verde's players at the airport in Praia when they returned home. 'An ocean of blue.',Scenes in Praia,Cape Verde's players returned home to tens of thousands at the airport. Praia turned blue.,"It's like your mate coming back from a gap year that everyone said was a terrible idea, and the whole group chat showing up at the airport to wait for them.","[""Tell him tens of thousands met Cape Verde at the airport in Praia. 'An ocean of blue.' He'll want the photos."", ""Ask him: what does a World Cup run like Cape Verde's mean for football in smaller nations?"", ""He probably watched every Cape Verde game. This homecoming is the end of a proper fairy tale.""]"
286967f8-3107-40d2-b5c0-eac0749ba288,england,country,news,routine,,f,2026-07-06 08:50:50.036765,,,,,t,"England beat Mexico 3-2 at the Azteca. Down to 10 men, Bellingham (England midfielder) scored twice in 98 seconds to do it.",Phone-his-dad moment,England 3-2 Mexico at the Azteca. Bellingham twice in 98 seconds. Plan the day off.,It's like the Hinge match who you thought was out of your league showing up to the date and absolutely owning the room. England did that at the Azteca.,"[""Tell him Bellingham scored twice in 98 seconds and told people to tell their bosses to give them the day off. He probably already has."", ""Ask him: where does this win rank for England?"", ""He's been up watching this for months. The quarter-finals are here. Let him have his moment.""]"
63cf510b-4a66-42fd-bc14-795e0e6a74b8,england,country,news,routine,,t,2026-07-06 08:52:08.964714,2026-07-06 08:52:12.378,0.05688810000000000000,,,f,England face Norway in the quarter-finals. Haaland (Norway striker) has scored seven goals in four games. BBC Sport says nobody wants to face him.,He'll have a whiteboard out,Norway next. Haaland has seven goals in four games. Expect maths.,It's like getting through the hardest stage of interviews and finding your final round is a one-on-one with the candidate who's never been turned down. England face Haaland next.,"[""Tell him England draw Norway next, and Haaland has already scored seven goals in the tournament. He'll want to start planning."", ""Ask him: can England's defence handle Haaland?"", ""He's been watching Haaland all tournament. Ask him who he thinks England's best option is to stop him.""]"
744e4d8b-b35a-4301-8857-0e0e57bef074,france,country,news,routine,,t,2026-07-06 08:53:57.187267,2026-07-06 08:53:59.96,0.04621221666666666667,,,f,The Guardian says France's win over Paraguay was their least convincing performance yet. Morocco will have taken note for the quarter-final.,He'll have notes on this,France weren't convincing against Paraguay. Morocco has been watching. He'll have a view.,It's like your friend who always hosts the best dinners showing up slightly underprepared. France won. Morocco just watched and took notes.,"[""Tell him France won but the Guardian called it their least convincing performance so far. Morocco has been watching."", ""Ask him: does he think France are still the tournament favourites after that?"", ""He might be anxious about Morocco after this. Drop 'France weren't convincing' and let him process.""]"
1b12b782-6af1-42d4-851d-62b5fb733cf4,ghana,country,news,routine,,t,2026-07-06 08:59:29.597212,2026-07-06 08:59:31.606,0.03347980000000000000,,,f,Carlos Queiroz steps down as Ghana head coach after three months in charge following their World Cup exit,Carlos didn't stay long,"Queiroz steps down after three months, the World Cup exit sealed it.",,"[""How long do you think it'll take Ghana to find their next manager?"", ""Three months is such a short stint, do you think Queiroz had a fair crack at it?"", ""What would you want to see from Ghana's next head coach?""]"
548da675-2910-4964-a6be-7adcdf57839c,mexico,country,news,routine,,f,2026-07-06 09:05:15.388066,,,,,t,Mexico are out of the World Cup after a 2-3 defeat to England at the Azteca. Manager Aguirre said he felt proud but hurt.,Proud but hurt,"Mexico lost 2-3 to England at the Azteca. Bellingham twice, Kane from the spot.",,"[""How painful do you think it was for Mexico to go out at their own Azteca?"", ""Bellingham scoring twice in 98 seconds, do you think that was the moment it was decided?"", ""What do you make of Aguirre saying he felt proud but hurt after the game?""]"
df1b7eb8-a8ba-4087-85fb-362e0f8e8a82,morocco,country,news,routine,,t,2026-07-06 09:05:27.530096,2026-07-06 09:05:29.705,0.03624840000000000000,,,f,"France's World Cup performance against Paraguay was their least convincing yet, and Morocco, their quarter-final opponents, will have taken note.",France are there for the taking,"France looked unconvincing vs Paraguay, Morocco face them in the quarter-final on July 9.",,"[""Do you think Morocco can pull off an upset against France in the quarter-final?"", ""What stood out to you about Morocco's 3-0 win over Canada?"", ""France looked beatable, can you see Morocco making the semi-finals?""]"
f3f7671f-9a28-4e28-9bc2-1cdd9951936b,norway,country,news,routine,,t,2026-07-06 09:05:44.226424,2026-07-06 09:05:45.958,0.02885960000000000000,,,t,"Erling Haaland has scored seven goals in four World Cup games, and now Norway face England in the quarter-finals.",Nobody wants to face him,Haaland has seven World Cup goals in four games. England await in the quarters.,,"[""Seven goals in four games, do you think Haaland is the best striker in this tournament?"", ""Norway have never been in the World Cup quarter-finals before, how does it feel watching history?"", ""England face Haaland next, who do you think comes out on top?""]"
f77ea6f9-7d9b-4eb6-bd71-d3ea788474b4,spain,country,news,routine,,t,2026-07-06 09:08:04.483305,2026-07-06 09:08:07.123,0.04399491666666666667,,,f,"Portugal's Cristiano Ronaldo (41) says this is his last World Cup, Spain face him in the last 16 in Dallas today.",His World Cup farewell,"Ronaldo says this is his last World Cup, and Spain face him in Dallas today. He's 41.",,"[""Do you think Spain can end Ronaldo's last World Cup run today?"", ""Ronaldo said 'they've tried to kill me for 23 years', what do you think he meant?"", ""Six World Cups, 232 games, what's your overall verdict on Ronaldo's career?""]"
65045158-ee0c-4f0a-a1b3-81758d0eadbd,usa,country,news,routine,,t,2026-07-06 09:09:36.289086,2026-07-06 09:09:39.051,0.04603190000000000000,,,t,"Folarin Balogun (USA striker) is available to face Belgium after FIFA suspended his one-game ban, Trump publicly thanked FIFA for the decision.",Balogun plays after all,"Balogun's red-card ban has been suspended by FIFA, he can play vs Belgium after all.",,"[""What do you think about Trump getting involved with FIFA over Balogun's ban?"", ""Does having Balogun back change USA's chances against Belgium?"", ""How controversial do you think the decision to suspend his ban was?""]"
5e93ad53-928f-476f-86f3-599b77dc1bd4,brazil,country,news,routine,,f,2026-07-07 00:51:45.86168,,,,,f,"Back home, Brazilian media have called the World Cup exit 'shameful' and 'embarrassing.' Ancelotti (Brazil manager) and the players are taking the heat.",Brazil's home reaction,Brazilian fans and media have called the World Cup exit 'shameful' and 'embarrassing.',"It's like going live on TikTok, fumbling the whole thing, and waking up to the reposts all captioned 'cringe.'","[""Tell [his name] the Brazilian reaction is brutal - they're calling it 'shameful' back home. He'll feel that."", ""He'll have a verdict on Ancelotti. Ask him: was hiring a club manager for the national team job the wrong call?"", ""The Guardian calls this 'the wait for the hexa' - Brazil's dream of a sixth World Cup title. He'll know exactly what that means.""]"
26c4e6c9-522d-4534-98ee-557ba88a87da,england,country,news,routine,,t,2026-07-07 00:52:35.000986,2026-07-07 00:52:38.919,0.06530023333333333333,,,f,"Good news: Reece James (England defender) is expected to be fit for the quarter-final against Norway on Saturday, manager Tuchel confirmed.",He's smiling at his phone,Manager Tuchel expects James back for Norway on Saturday. England nearly at full strength.,The colleague you thought was sick-noting her way through the week - just replied to the all-hands like nothing happened.,"[""Tell [his name] James is expected back. He was anxious about England facing Norway without him."", ""England played the whole second half with ten men against Mexico - they need everyone available for Saturday."", ""Ask him: do England go into the Norway quarter-final as favourites now?""]"
441a4982-d682-4c97-bb54-d9dfc70a558c,england,country,news,routine,,t,2026-07-07 00:52:56.569471,2026-07-07 00:52:58.516,0.03244215000000000000,,,t,Quansah (England defender) picked up a red card in the Mexico win. The FA is considering an appeal so he can face Norway on Saturday.,He'll be watching this,England's Quansah got a red card vs Mexico. FA may appeal to keep him for Norway.,Getting banned from the hen do group chat the day before it starts - and your mate is fighting to get you back in.,"[""Tell [his name] the FA is appealing Quansah's red card. He'll be waiting on the outcome before Saturday."", ""He'll understand what it means - if the appeal fails, England go into the Norway quarter-final with a suspended defender."", ""Ask him: was it a red card? Tuchel has publicly called the refereeing 'unreliable.' He'll have a strong opinion.""]"
7e44e0ce-95b4-4d8f-80a2-2a3859256d36,england,country,news,routine,,t,2026-07-07 00:53:10.924261,2026-07-07 00:53:12.65,0.02876231666666666667,,,f,Jordan Henderson (England midfielder) is set for wrist surgery after injuring himself celebrating the Mexico win.,Celebrating too hard,Henderson hurt his wrist celebrating the Mexico win. He won't know what to feel.,The mate who did the victory lap at a 10k and then sprained her ankle at the finish line.,"[""Tell [his name] Henderson hurt his wrist celebrating - he needs surgery. The best and worst moment at once."", ""He'll have feelings about England losing another player before Norway. James is back, but Henderson is now a doubt."", ""Watch his face when you tell him. Only England.""]"
3dc68d34-380c-4e17-ae85-ad45815fde26,france,country,news,routine,,t,2026-07-07 00:53:46.848007,2026-07-07 00:53:49.854,0.05009988333333333333,,,t,Mbappe (France striker) called a Paraguayan senator 'despicable' over racist remarks. France's football federation is filing criminal charges.,He'll have a lot to say,Mbappe called a senator 'despicable' over racist remarks. France pressing charges.,Like a Glastonbury headliner stopping mid-set to directly address a politician who had tweeted something genuinely vile.,"[""Tell [his name] Mbappe called out the senator publicly and France are filing criminal charges. He'll have a reaction."", ""He'll probably have thoughts on whether this affects France's preparations for Morocco on Thursday."", ""Ask him: does Mbappe speaking out like this surprise him, or is it exactly what you'd expect?""]"
85ceb9bb-0e57-4cef-92be-333be2f7d6ae,portugal,country,news,routine,,f,2026-07-07 00:54:09.15124,,,,,t,It's over. Spain beat Portugal 1-0 with a stoppage-time goal from Merino. Ronaldo (Portugal captain) walked off in tears - his final World Cup is done.,He'll feel this one,Spain beat Portugal 1-0 in stoppage time. Ronaldo walked off in tears. It's done.,Ending your last day at a job you loved by getting a parking ticket on the way out.,"[""Tell [his name] it's over - Spain got a stoppage-time winner and Ronaldo walked off in tears. He'll know how big this is."", ""He'll probably want to talk about Ronaldo's legacy. Ask him: is this the right ending for the greatest of his era?"", ""He was 41. He said himself this was his last one. He'll want to talk about what it all meant.""]"
b9cee6a3-b7d8-44d0-b923-b85a6cd4bc32,spain,country,news,routine,,t,2026-07-07 00:54:28.297162,2026-07-07 00:54:30.048,0.02918063333333333333,,,t,Spain are in the World Cup quarter-finals after Merino's stoppage-time winner. They've played five games and still haven't conceded a single goal.,Quietly doing it,"Spain beat Portugal 1-0 to reach the quarter-finals. Five games, zero goals conceded.",The Bake Off contestant who hasn't had a single soggy bottom all series - and is quietly about to win.,"[""Tell [his name] Spain haven't conceded a single goal in five games. He'll have noticed, but he'll enjoy talking about it."", ""They're through to the quarter-finals for the first time since winning it all in 2010. Ask him: is Spain the team to beat now?"", ""BBC Sport say Spain are on the brink of a tournament record - five clean sheets in a row. He'll have thoughts.""]"
23582a36-ba4c-4f53-bd7f-91191e330939,argentina,country,news,routine,,t,2026-07-07 08:39:38.593725,2026-07-07 08:39:41.105,0.04185458333333333333,,,t,Argentina vs Egypt in the last 16 today - and it's the first time Messi and Salah have ever met in international football.,He's about to lose it,Argentina play Egypt in the last 16 today. First ever meeting between Messi and Salah.,"It's like the Hinge match everyone's been waiting for finally showing up in your queue. Two legends, same room, one moves on.","[""Tell him you know it's Messi vs Salah today. He'll want to talk about nothing else."", ""Ask him: who comes out on top between the two of them?"", ""The Guardian says it's the first time Messi and Salah have ever faced each other in international football. Drop that in and watch him light up.""]"
1de827ad-8529-40e0-aca3-b2f418e11979,belgium,country,news,routine,,f,2026-07-07 08:42:21.898669,,,,,t,Belgium beat USA 4-1 in Seattle and are into the World Cup quarter-finals. They face Spain on Thursday.,Phone-his-dad moment,"Belgium beat USA 4-1. Into the World Cup quarter-finals, facing Spain on Thursday.",It's like getting to the party after someone tried to get you uninvited - and then being the one everyone's talking about all night.,"[""Tell him Belgium won 4-1 against the hosts. He'll want to watch Spain on Thursday."", ""Ask him: does he think Belgium can beat Spain in the quarter-final?"", ""Belgium beat the host nation 4-1. He's been watching this run closely.""]"
d43e2d60-c192-4eed-8c57-f0ae09e5199d,england,country,news,routine,,t,2026-07-07 08:45:38.388183,2026-07-07 08:45:42.271,0.06471361666666666667,,,t,Henderson is out of the World Cup after breaking his wrist celebrating. He fell over an advertising board. He was the unused sub.,He'll feel this one,Henderson fell celebrating the Mexico win. Broken wrist. Out of the World Cup.,"It's like buying a new car and denting it backing out of the showroom. Best day and worst day, same ten minutes.","[""Tell him Henderson fell over a board celebrating and broke his wrist. He was the unused sub. He'll have a lot to say about that."", ""Ask him: does this affect England's chances against Norway on Saturday?"", ""He needed oxygen and was taken to hospital. The whole night was a lot.""]"
8a923354-cbd4-4540-a884-a2c7ad20ba3e,egypt,country,news,routine,,t,2026-07-07 08:47:11.460796,2026-07-07 08:47:14.253,0.04653673333333333333,,,f,"Egypt play Argentina today in the last 16. Salah vs Messi, first time ever.",He's been waiting for this,"Egypt play Argentina today in the last 16. Salah vs Messi, first time ever.",Like someone who survived a Hinge horror date and has now matched with the most intimidating person in their queue.,"[""Tell him Egypt face Argentina today - Salah vs Messi for the first time ever. He'll want to watch."", ""He'll know exactly what this means for Salah. Ask him who he's got."", ""Egypt came through via penalties against Australia. Now they're facing Messi. That's one hell of a run.""]"
42f467b8-6321-41d1-8e1f-2b2d93e75b15,portugal,country,news,routine,,t,2026-07-07 08:51:17.014263,2026-07-07 08:51:19.527,0.04187895000000000000,,,t,Portugal's manager Martinez has left his role after the World Cup exit. Ronaldo said he has a 'clear conscience' about his final World Cup.,The end of an era,Portugal's Martinez left after the exit. Ronaldo said he has a 'clear conscience.',It's like watching a Love is Blind contestant give everything all season and still leave single. The commitment was there. The ending wasn't.,"[""Tell him Ronaldo is done at the World Cup and their manager just left. He'll want to talk through the whole thing."", ""Ronaldo said he has a 'clear conscience.' He'll have thoughts on whether that's actually true."", ""Ask him: was Martinez the right manager for Portugal in the end?""]"
0913ee40-4c42-4026-bc13-1cc6259dd57a,usa,country,news,routine,,f,2026-07-07 08:53:29.558126,,,,,f,USA are out. Belgium beat the host nation 4-1 in the last 16. Pulisic was forced off with an ankle injury.,He might need a hug,USA are out. Belgium beat the hosts 4-1. Pulisic forced off with an ankle injury.,"It's like organising the whole party, sorting the playlist, stocking the bar - and leaving early because you twisted your ankle.","[""Tell him the hosts are out. Belgium beat them 4-1 on their own soil. He'll have a lot to say."", ""Pulisic was forced off in the second half with an ankle injury. He'll be checking the update."", ""Ask him: does the host nation going out this early change how he sees the rest of the tournament?""]"
425d4819-28f1-465e-b4d8-ad8983a6962c,england,country,news,routine,,t,2026-07-08 00:47:41.626178,2026-07-08 00:47:45.566,0.06566370000000000000,,,t,Wayne Rooney (former England captain) ranked Bellingham's Mexico display alongside Gerrard and Keane. High praise from someone who knows both.,He'll love this one,Rooney ranked Bellingham's Mexico display with Gerrard and Keane. He'll frame that.,Like your most discerning mate - the one who panned every man you've ever brought home - saying the new one is genuinely your best yet. Rooney doesn't give that out easily.,"[""Drop 'Rooney says Bellingham was Gerrard-Keane level last night' and let [his name] take it from there."", ""Ask him: where does Bellingham sit in his all-time England midfield list now?"", ""He's been watching those two goals in 98 seconds on repeat. He'll have a verdict on which was better.""]"
42cedc64-7f42-40f1-bd40-9c3d3d4f6f20,argentina,country,news,routine,,f,2026-07-08 00:48:27.655331,,,,,t,Messi (Argentina captain) cried on the pitch as Argentina came from two goals down to beat Egypt 3-2. BBC Sport called it a 'scarcely believable comeback.',He'll tell this story forever,Messi cried as Argentina came from two goals down to beat Egypt 3-2. Quarter-finals.,Like the Zara summer sale nearly breaking you until the final rack turns up the exact piece you came for. The relief is the whole thing.,"[""Tell [his name] Argentina were two goals down to Egypt and still won 3-2. He'll need a minute."", ""Ask him: was this Argentina's greatest World Cup comeback?"", ""Messi cried on the pitch at the final whistle. [His name] will either melt or claim he didn't get emotional too.""]"
5971bf25-667a-4673-babc-ec58f5919ccc,egypt,country,news,routine,,f,2026-07-08 00:48:59.780475,,,,,t,Egypt had Argentina two goals down and still went out. BBC Sport called it 'a stunning World Cup collapse.' Final score: Argentina 3-2 Egypt.,Give him a minute,Egypt led Argentina 2-0 and still lost 3-2. He'll need to talk about this.,Like being two rounds ahead on The Traitors and still getting voted out at the final tribal council. The rug pull is everything.,"[""Tell [his name] Egypt had Argentina two goals down and still went out 3-2. Let him explain how that happens."", ""Ask him: at what point would he have thought Egypt had it won?"", ""BBC Sport called it 'a stunning World Cup collapse.' He won't disagree.""]"
057a61d1-0f53-4cbb-959e-cdbbf28014a4,belgium,country,news,routine,,t,2026-07-08 00:49:37.626401,2026-07-08 00:49:40.742,0.05192665000000000000,,,t,Amadou Onana (Aston Villa and Belgium midfielder) has ruptured his ACL playing for Belgium at the World Cup. He's out.,He'll be gutted,Belgium midfielder Onana ruptured his ACL at the World Cup. Spain quarter-final up next.,Like your most reliable group chat member going silent right before the girls' holiday. The timing is the worst part.,"[""Tell [his name] Onana has ruptured his ACL playing for Belgium. He'll be running through who covers the midfield now."", ""Ask him: how much does this change Belgium's chances against Spain in the quarter-finals?"", ""He's probably calculating who fills the gap already. Give him the space to think.""]"
0066bce7-1421-4dbe-acf4-9905fb9cefcf,scotland,country,news,routine,,t,2026-07-08 00:50:05.724778,2026-07-08 00:50:07.504,0.02965370000000000000,,,f,Norway are in the World Cup quarter-finals. BBC Sport is asking what Scotland can learn from a country of similar size who just did the impossible.,He's taking notes,Norway are in the WC quarter-finals. BBC Sport asks what Scotland can learn from them.,"Like finding out your mate from the same school, same grades, same starting point just landed the job you've always wanted. Makes the application feel possible.","[""Tell [his name] Norway are in the WC quarter-finals and BBC Sport is asking what Scotland can learn from them. He'll take it from there."", ""Ask him: what does Scotland need to change to get where Norway are?"", ""He's probably been thinking about this for days. Now's the time to ask.""]"
2df13016-a944-4f37-8a7d-df7759a890a2,spain,country,news,routine,,t,2026-07-08 00:50:37.195204,2026-07-08 00:50:39.69,0.04157993333333333333,,,f,"When Mikel Merino (Spain midfielder) scored the winner against Portugal, he ran to the corner flag and embraced his father and his son. Three generations.",He'll share this one,Merino scored for Spain. Then embraced his father and his son at the corner flag.,Like posting the promotion announcement and your mum liking it before you've put your phone down - then calling to say your gran's been crying since she saw it.,"[""Tell [his name] Merino scored the Spain winner then ran to embrace his dad and his son at the corner. Three generations."", ""Ask him: is this his favourite goal celebration in the tournament?"", ""The Guardian says Merino battled back from injury just to make this World Cup. He'll know the full story.""]"
c72213ed-6fdb-4c25-85e8-45ac5a10e3a7,colombia,country,news,routine,,t,2026-07-08 08:50:33.338824,2026-07-08 08:50:36.418,0.05131960000000000000,,,f,Colombia are out of the World Cup. They lost 4-3 to Switzerland on penalties after a goalless two hours.,He'll wince at this,Colombia lost 4-3 on penalties to Switzerland. Two goalless hours. Comfort food required.,"It's like matching on Hinge, chatting for two weeks with actual chemistry, then getting ghosted after the first date.","[""Tell him Colombia went out on penalties after two completely goalless hours. He'll appreciate how brutal that ending is."", ""Ask him: is there any crueller way to go out of a World Cup?"", ""Switzerland keeper Gregor Kobel made the save that sent Colombia home. That one will haunt them for a while.""]"
ffd3977e-5e97-4308-b7c9-fea99b0c42c3,egypt,country,news,routine,,f,2026-07-08 08:50:55.297484,,,,,t,"Egypt manager Hossam Hassan says his side were victims of 'injustice' after their 3-2 World Cup exit, claiming FIFA wanted Messi to 'stay in the running'.",He'll have a field day,Egypt's manager claims FIFA wanted Messi through. He'll have a verdict on this.,It's like someone sliding into your DMs at 11pm to say the pub quiz was rigged because they finished second.,"[""Tell him Egypt's manager called the result an 'injustice' and blamed FIFA for wanting Messi through. He'll have a strong take."", ""Ask him: was the VAR call that ruled out Egypt's goal actually correct?"", ""Egypt went out 3-2 after having Argentina two goals down late on. The injustice claims add a whole extra layer to it.""]"
881c461e-42b7-4bee-8291-ff3ad0fa1e2f,switzerland,country,news,routine,,t,2026-07-08 08:51:08.888342,2026-07-08 08:51:11.744,0.04759430000000000000,,,f,Switzerland broke their penalty 'curse' to beat Colombia 4-3 in the shootout. Keeper Gregor Kobel was the hero. Next up: Argentina in the quarters.,Kobel to the rescue,Switzerland beat Colombia 4-3 on penalties. Keeper Kobel saved them. Argentina are next.,It's like a couple on Love is Blind surviving every curveball to actually say I do. Switzerland just did.,"[""Tell him Switzerland's keeper made the crucial save to put them through. Gregor Kobel is the hero of this one."", ""He might say Switzerland are finally a serious tournament team. They have been building to this."", ""Ask him: can Switzerland actually beat Argentina in the quarters, or is that the dream ending?""]"
f8d6face-e46b-44f3-b7da-e585a65cec08,argentina,country,news,routine,,t,2026-07-09 00:46:03.884045,2026-07-09 00:46:07.487,0.06004925000000000000,,,t,Egypt have accused Argentina of getting referee favouritism at the World Cup. Messi is at the centre of the complaint.,He'll have a take on this,Egypt's FA claims Argentina got special referee treatment. He'll want to weigh in.,"It's like your group chat accusing Hinge of boosting their most popular member. Could be true. Probably not. Doesn't matter, everyone's talking about it.","[""Tell [his name] Egypt have filed an official FIFA complaint about the refereeing. See where he lands on it."", ""Ask him: do you think Argentina got favouritism, or is Egypt just a sore loser?"", ""He'll probably already be preparing his defence of Argentina. Let him get it out.""]"
08b97f03-e284-4527-a75c-f379dba36352,croatia,country,news,routine,,t,2026-07-09 00:46:30.622557,2026-07-09 00:46:32.826,0.03672405000000000000,,,f,"Zlatko Dalic (Croatia coach) has stepped down after nine years in charge, following their World Cup exit against Portugal.",Give him a minute,Croatia's coach Dalic has resigned after nine years. He led them to the 2018 final.,"It's like your most reliable colleague, the one who's been there since the start, handing in their notice the morning after a big pitch went south.","[""Tell [his name] Dalic just resigned as Croatia manager after nine years. A long run by any measure."", ""Ask him: did Dalic deserve a longer goodbye, or was the World Cup exit the right moment to part ways?"", ""He took Croatia to the 2018 final. That legacy won't be forgotten, even if the exit here was quiet.""]"
acf7b192-a639-4cca-9e47-44cae0a039de,egypt,country,news,routine,,t,2026-07-09 00:47:05.736055,2026-07-09 00:47:07.839,0.03504908333333333333,,,t,"Egypt's FA has filed a formal FIFA complaint, demanding officials be removed over 'double standards' in the refereeing of their Argentina defeat.",He'll have opinions,Egypt's FA filed a FIFA complaint over 'double standards' in their Argentina defeat.,"It's like leaving a one-star Deliveroo review, copying in the CEO, and demanding the driver be banned from the platform. Egypt went straight to the top.","[""Tell [his name] Egypt have officially complained to FIFA about the refereeing. See what he thinks."", ""Ask him: does he think the calls were actually biased, or is this sour grapes from a painful exit?"", ""He'll probably have already seen the clips. Let him explain which decisions Egypt are objecting to.""]"
037ae49f-0340-4d87-a3b5-a7b488622ac5,england,country,news,routine,,t,2026-07-09 00:47:21.394659,2026-07-09 00:47:24.136,0.04568901666666666667,,,f,Update: Jordan Henderson (England midfielder) has had surgery on a broken arm but has not been ruled out of the rest of the World Cup.,He'll be watching this one,Henderson broke his arm but isn't ruled out yet. England haven't given up on him.,"It's like a mate who broke a finger at a hen party and still turned up to the wedding the next day, cast and all.","[""Tell [his name] Henderson is still technically in with a chance despite the broken arm. Watch him recalculate England's squad."", ""Ask him: would Henderson actually play with a broken arm if England needed him?"", ""Either way, he'll have a strong opinion on whether Henderson should risk it.""]"
5b6770b1-221c-496a-91de-a61089b124ce,france,country,news,routine,,t,2026-07-09 00:47:41.704639,2026-07-09 00:47:43.413,0.02847268333333333333,,,t,French manager Didier Deschamps says he's 'not concerned' by Argentinian officials running France's quarter-final against Morocco tomorrow.,He'll have a take,Deschamps says he's fine with Argentinian refs for France vs Morocco tomorrow.,"It's like your manager saying 'yeah, the performance reviewer is best mates with the other team, but I'm absolutely fine with it.' Sure, Didier.","[""Tell [his name] France have Argentinian refs for their Morocco quarter-final tomorrow. It's the story of the tournament right now."", ""Ask him: does the referee's nationality actually change anything, or is it just noise?"", ""France and Argentina could end up in the semi-finals. He'll have worked out all the possible paths already.""]"
dcdab67d-ddf9-4aaf-bffb-a9f39fc09522,morocco,country,news,routine,,t,2026-07-09 00:48:04.543847,2026-07-09 00:48:06.38,0.03060255000000000000,,,f,Ayyoub Bouaddi turned down France to play for Morocco at this World Cup. Now they face each other in tomorrow's quarter-final.,T-shirt material,Bouaddi chose Morocco over France. Now they face each other in tomorrow's quarter-final.,"It's like the person who turned down a job at your company to join the rival, and now you're both up against each other in the final pitch.","[""Tell [his name] Morocco have a player who turned down France to be at this World Cup. Now they face each other tomorrow."", ""He'll know exactly what happened between these two in 2022. Ask him if that history changes anything."", ""Turning down a bigger footballing nation to represent your own, then facing them in the quarters. He'll love this story.""]"
c1eddcec-b626-47d6-8482-9dd393e4d356,norway,country,news,routine,,t,2026-07-09 00:48:20.914709,2026-07-09 00:48:22.959,0.03407151666666666667,,,f,Norway face England in the World Cup quarter-final on Saturday in Miami. BBC have dug out the famous 1981 commentary: 'your boys took a hell of a beating.',Stories incoming,Norway play England in the quarter-final on Saturday. He knows the famous commentary line.,"It's like two friends who have one legendary argument story from years ago, and now they're about to have their actual reckoning.","[""Tell [his name] Norway vs England is Saturday in Miami. See if he mentions the 1981 commentary."", ""He'll probably say 'your boys took a hell of a beating' at some point during the week. Just let it happen."", ""Ask him: does he think England can stop Haaland?""]"
ad19e7af-fc6d-4078-b937-a597d4519f0a,portugal,country,news,routine,,f,2026-07-09 00:48:36.245942,,,,,f,"Reports say veteran manager Jorge Jesus is the leading candidate to become Portugal's new national team coach, with an announcement expected this week.",He might have opinions,Reports say Jorge Jesus could be Portugal's new manager. Announcement expected this week.,"It's like checking LinkedIn the day after your company lost a big pitch, and seeing who's already slid into the CEO's DMs about the open role.","[""Tell [his name] Portugal are reportedly looking at Jorge Jesus as their next manager."", ""Ask him: is Jesus the right call for Portugal after Ronaldo's final World Cup?"", ""He'll probably have a different name in mind entirely. Let him make the case.""]"
a29feea0-a393-4721-a05c-75d43c376da4,scotland,country,news,routine,,t,2026-07-09 00:49:58.901902,2026-07-09 00:50:01.57,0.04446830000000000000,,,f,Ryan Christie (Bournemouth midfielder) says he's 'gutted' about Scotland's World Cup exit and 'desperate' to help them reach more major finals.,He'll relate to this,Scotland's Ryan Christie says he's 'gutted' by the WC exit and desperate to go again.,It's like your friend saying 'I need to make it up to myself' after bombing an interview they'd prepped two years for.,"[""Tell [his name] Ryan Christie called the World Cup exit 'gutting' and said he's desperate to go again. He'll appreciate someone on the team saying it that directly."", ""Ask him: do you think Scotland have a realistic shot at reaching more major tournaments from here?"", ""Christie's 31. The window is getting smaller. He'll have thoughts on whether Scotland can build from this.""]"
0ed9fdbf-fe83-4ee6-9d33-41a968824252,scotland,country,news,routine,,f,2026-07-09 00:50:32.970323,,,,,f,Angus Gunn (Scotland goalkeeper) has signed for San Jose Earthquakes in the MLS after being released by Nottingham Forest.,He'll know the name,Scotland keeper Gunn has signed for San Jose in the MLS after leaving Nottingham Forest.,It's like the dependable flatmate who covered your rent one month quietly moving to New York once the lease runs out. 'Ready for the next chapter.',"[""Tell [his name] Scotland's goalkeeper Angus Gunn has signed for San Jose Earthquakes in the MLS. He'll know if that's a good move."", ""Ask him: is leaving Nottingham Forest for the US a step sideways, or just a different path at this point?"", ""He'll probably have a strong opinion on whether any Scotland player should be heading to America right now.""]"
