id,team_id,stage,status,duration_ms,message,content_item_id,target,http_status,response_excerpt,error_class,created_utc,created_sthlm
43e973c8-561a-4955-a294-9bd989bbe647,world_championship,fetch,failure,531,"Fetched 0 sources, 0 logs stored",,,,,,2026-07-13 20:00:10.330197+00,2026-07-13 22:00:10.330197
b56344ba-ae58-480c-8996-1ef57edb7741,aston_villa,fetch,success,1194,"Fetched 13 sources, 13 logs stored",,,,,,2026-07-13 20:00:11.545664+00,2026-07-13 22:00:11.545664
534767c5-3edb-4745-897d-9711d2e85fd8,bournemouth,fetch,success,757,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 20:00:12.324746+00,2026-07-13 22:00:12.324746
4de3b5ef-bf86-4e2f-bf42-ed243c58e6ff,brentford,fetch,success,779,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 20:00:13.141943+00,2026-07-13 22:00:13.141943
62331b27-65d5-4c28-8c9c-8e8de90ff568,brighton,fetch,success,828,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 20:00:13.99343+00,2026-07-13 22:00:13.99343
72a6715c-9ac6-4a45-943c-33b8e3f55fee,chelsea,fetch,success,887,"Fetched 15 sources, 15 logs stored",,,,,,2026-07-13 20:00:14.906913+00,2026-07-13 22:00:14.906913
5947aff2-48b9-4865-907e-079b0776a9ed,crystal_palace,fetch,success,630,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 20:00:15.558535+00,2026-07-13 22:00:15.558535
4c640083-5e94-40e9-a247-8e5f4d0b424d,everton,fetch,success,626,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 20:00:16.222134+00,2026-07-13 22:00:16.222134
20929305-fb83-4872-af77-d3682b48a26b,fulham,fetch,success,660,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 20:00:16.901106+00,2026-07-13 22:00:16.901106
284bfd0a-ff9f-4ad0-b5cb-9c7feb6181cb,ipswich,fetch,success,561,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 20:00:17.485353+00,2026-07-13 22:00:17.485353
e230569c-fe6b-4b50-8265-4c9d80941f57,liverpool,fetch,success,805,"Fetched 13 sources, 13 logs stored",,,,,,2026-07-13 20:00:18.312696+00,2026-07-13 22:00:18.312696
9a693f73-5b15-4ed0-8c16-a76c108b35e9,man_city,fetch,success,610,"Fetched 11 sources, 11 logs stored",,,,,,2026-07-13 20:00:18.947132+00,2026-07-13 22:00:18.947132
408b0e71-c81c-48d9-a470-ed029cfe11c0,newcastle,fetch,success,651,"Fetched 11 sources, 11 logs stored",,,,,,2026-07-13 20:00:19.618132+00,2026-07-13 22:00:19.618132
9e3ff281-2045-45d2-b82b-0266a9b1eda7,nottm_forest,fetch,success,663,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 20:00:20.302497+00,2026-07-13 22:00:20.302497
841ce6ae-c245-4aef-bb02-346fcc920a72,spurs,fetch,success,576,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 20:00:20.904175+00,2026-07-13 22:00:20.904175
62e0abb7-db0a-4342-9f38-3ad9fdac9c84,leeds,fetch,success,583,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 20:00:21.510112+00,2026-07-13 22:00:21.510112
08ab3e77-00c2-451d-a00b-7d2e209cb8cb,sunderland,fetch,success,670,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 20:00:22.198645+00,2026-07-13 22:00:22.198645
3b2bb43f-c67d-409b-9c6f-e0a44b7d024a,algeria,fetch,success,496,"Fetched 7 sources, 7 logs stored",,,,,,2026-07-13 20:00:22.720204+00,2026-07-13 22:00:22.720204
d9015c16-f062-458b-b091-3fd6afef7992,argentina,fetch,success,625,"Fetched 14 sources, 14 logs stored",,,,,,2026-07-13 20:00:23.366626+00,2026-07-13 22:00:23.366626
341effaf-41fe-4917-aef2-1c707e428cac,australia,fetch,success,622,"Fetched 10 sources, 10 logs stored",,,,,,2026-07-13 20:00:24.009835+00,2026-07-13 22:00:24.009835
18a7b6ff-894d-49ce-bb80-a6036ac2fbab,austria,fetch,success,529,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 20:00:24.558045+00,2026-07-13 22:00:24.558045
37610d5f-4298-4cd3-bc91-d566e706a0a1,belgium,fetch,success,608,"Fetched 11 sources, 11 logs stored",,,,,,2026-07-13 20:00:25.185545+00,2026-07-13 22:00:25.185545
5f462980-e663-4f97-86d6-ed4c6c20d1a4,bosnia_herzegovina,fetch,success,503,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 20:00:25.710077+00,2026-07-13 22:00:25.710077
9ca8b4fc-e291-4b46-b01d-5ff33fc93da5,brazil,fetch,success,538,"Fetched 10 sources, 10 logs stored",,,,,,2026-07-13 20:00:26.267965+00,2026-07-13 22:00:26.267965
3218ae6e-9446-4ab2-8ed8-fa75f5053b4d,canada,fetch,success,498,"Fetched 10 sources, 10 logs stored",,,,,,2026-07-13 20:00:26.787101+00,2026-07-13 22:00:26.787101
a0d30e86-de65-467d-b0b6-385ddd534d38,cape_verde,fetch,success,493,"Fetched 10 sources, 10 logs stored",,,,,,2026-07-13 20:00:27.298681+00,2026-07-13 22:00:27.298681
41c68554-853b-4ad9-9c87-fb6aca2a4e7f,colombia,fetch,success,458,"Fetched 10 sources, 10 logs stored",,,,,,2026-07-13 20:00:27.775245+00,2026-07-13 22:00:27.775245
c5e05ac8-a424-44d1-bf3d-f8d617ef4a21,congo_dr,fetch,success,477,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 20:00:28.272566+00,2026-07-13 22:00:28.272566
64cf650a-f03e-4fc3-b21b-c7f29642ca99,croatia,fetch,success,511,"Fetched 10 sources, 10 logs stored",,,,,,2026-07-13 20:00:28.804252+00,2026-07-13 22:00:28.804252
e88a8fc8-3339-4ac0-a2df-c1d51d719858,curacao,fetch,success,608,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 20:00:29.431546+00,2026-07-13 22:00:29.431546
92099ac9-cdb4-446e-b5a3-a4b43af2b3c3,czech_republic,fetch,success,457,"Fetched 7 sources, 7 logs stored",,,,,,2026-07-13 20:00:29.911527+00,2026-07-13 22:00:29.911527
aba2a812-9b74-4a1b-a702-bf3776b3e5a1,ecuador,fetch,success,451,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 20:00:30.383288+00,2026-07-13 22:00:30.383288
5f5e360a-61c7-4a6b-8b7f-99e2369849e5,egypt,fetch,success,505,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 20:00:30.909616+00,2026-07-13 22:00:30.909616
213e1512-176b-4cfe-b655-78a41bfb990d,england,fetch,success,635,"Fetched 15 sources, 15 logs stored",,,,,,2026-07-13 20:00:31.565058+00,2026-07-13 22:00:31.565058
0590e86a-4b58-44a1-86d0-af97a37ca5c2,france,fetch,success,708,"Fetched 14 sources, 14 logs stored",,,,,,2026-07-13 20:00:32.296723+00,2026-07-13 22:00:32.296723
0c3482e9-f708-42ab-9e34-1c11adaaafaf,germany,fetch,success,634,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 20:00:32.956454+00,2026-07-13 22:00:32.956454
37f2a78f-2807-460b-ac34-e057da31ce33,ghana,fetch,success,998,"Fetched 7 sources, 7 logs stored",,,,,,2026-07-13 20:00:34.000862+00,2026-07-13 22:00:34.000862
200ba4b6-b58b-4310-b8b2-6a571bcf63e8,haiti,fetch,success,802,"Fetched 7 sources, 7 logs stored",,,,,,2026-07-13 20:00:34.863999+00,2026-07-13 22:00:34.863999
154cb801-85ed-43c2-bba0-b9dc6068bd87,iran,fetch,success,496,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 20:00:35.394699+00,2026-07-13 22:00:35.394699
6d8fee33-2b2a-48fa-89d8-ca4e37910453,iraq,fetch,success,578,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 20:00:35.996831+00,2026-07-13 22:00:35.996831
d566249b-6147-4022-a39c-8be59f1bbc8d,ivory_coast,fetch,success,607,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 20:00:36.632453+00,2026-07-13 22:00:36.632453
b3ff5f46-47c2-4221-9d66-040b4cf9f27d,japan,fetch,success,570,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 20:00:37.231442+00,2026-07-13 22:00:37.231442
0d8d585b-129a-4e8a-b142-1eeea5f6ff7d,jordan,fetch,success,363,"Fetched 3 sources, 3 logs stored",,,,,,2026-07-13 20:00:37.625393+00,2026-07-13 22:00:37.625393
c2f2ff3d-0704-4290-8007-5953462995b5,mexico,fetch,success,509,"Fetched 7 sources, 7 logs stored",,,,,,2026-07-13 20:00:38.161356+00,2026-07-13 22:00:38.161356
069ad9f4-902f-4a2e-b964-a72ada690e52,morocco,fetch,success,412,"Fetched 3 sources, 3 logs stored",,,,,,2026-07-13 20:00:38.592384+00,2026-07-13 22:00:38.592384
d09e1a70-8f18-434a-a5c9-8dc4e4299104,netherlands,fetch,success,294,"Fetched 1 sources, 1 logs stored",,,,,,2026-07-13 20:00:38.911845+00,2026-07-13 22:00:38.911845
8dd310fe-6cb0-4454-bf49-6c89d1ad7161,new_zealand,fetch,success,395,"Fetched 6 sources, 6 logs stored",,,,,,2026-07-13 20:00:39.327132+00,2026-07-13 22:00:39.327132
a939fe5c-4612-4a6e-8e55-1f825a46f210,norway,fetch,success,481,"Fetched 7 sources, 7 logs stored",,,,,,2026-07-13 20:00:39.834895+00,2026-07-13 22:00:39.834895
714b1ace-eebe-4832-98f4-76b22ef32153,panama,fetch,failure,264,"Fetched 0 sources, 0 logs stored",,,,,,2026-07-13 20:00:40.124348+00,2026-07-13 22:00:40.124348
9bd0ecfa-a8ca-42f3-8209-4f435de18251,paraguay,fetch,success,314,"Fetched 3 sources, 3 logs stored",,,,,,2026-07-13 20:00:40.459673+00,2026-07-13 22:00:40.459673
8ec4ac0a-1b67-4054-85c3-258521abfafa,portugal,fetch,success,286,"Fetched 2 sources, 2 logs stored",,,,,,2026-07-13 20:00:40.765399+00,2026-07-13 22:00:40.765399
bdb79efe-afe9-42d5-a3fd-fe33542cf347,qatar,fetch,success,305,"Fetched 3 sources, 3 logs stored",,,,,,2026-07-13 20:00:41.090033+00,2026-07-13 22:00:41.090033
f089ff36-73eb-4145-97c0-c52fa22986e7,saudi_arabia,fetch,success,370,"Fetched 3 sources, 3 logs stored",,,,,,2026-07-13 20:00:41.486003+00,2026-07-13 22:00:41.486003
7069583c-3e2b-45a6-9f88-374b834ca6e7,scotland,fetch,success,304,"Fetched 2 sources, 2 logs stored",,,,,,2026-07-13 20:00:41.811416+00,2026-07-13 22:00:41.811416
c8e41dff-37db-4026-a587-87601b594634,senegal,fetch,success,298,"Fetched 2 sources, 2 logs stored",,,,,,2026-07-13 20:00:42.130869+00,2026-07-13 22:00:42.130869
cfc157d9-2dac-4ce2-9af6-727c8fcd7d5d,south_africa,fetch,success,338,"Fetched 4 sources, 4 logs stored",,,,,,2026-07-13 20:00:42.488756+00,2026-07-13 22:00:42.488756
debfc5fd-a425-4ac8-a8fd-94b890dfaf73,south_korea,fetch,failure,278,"Fetched 0 sources, 0 logs stored",,,,,,2026-07-13 20:00:42.784854+00,2026-07-13 22:00:42.784854
ad9c274c-f74d-41ef-98c9-70474de56752,spain,fetch,success,420,"Fetched 7 sources, 7 logs stored",,,,,,2026-07-13 20:00:43.231825+00,2026-07-13 22:00:43.231825
10cf612b-ed07-4331-bad4-1390a2a37461,sweden,fetch,success,355,"Fetched 2 sources, 2 logs stored",,,,,,2026-07-13 20:00:43.608762+00,2026-07-13 22:00:43.608762
7f65cfc6-79b7-4dec-a18e-798f2e0d5917,switzerland,fetch,success,442,"Fetched 5 sources, 5 logs stored",,,,,,2026-07-13 20:00:44.06965+00,2026-07-13 22:00:44.06965
7e0d8db0-e2f1-4e40-884a-64b2d991b8df,tunisia,fetch,success,315,"Fetched 1 sources, 1 logs stored",,,,,,2026-07-13 20:00:44.403885+00,2026-07-13 22:00:44.403885
7d0c799c-5e81-47c6-963f-a4a284bf3ef5,turkiye,fetch,failure,261,"Fetched 0 sources, 0 logs stored",,,,,,2026-07-13 20:00:44.682853+00,2026-07-13 22:00:44.682853
e53d0206-f5d1-4a97-998c-a66fba622e27,uruguay,fetch,success,360,"Fetched 1 sources, 1 logs stored",,,,,,2026-07-13 20:00:45.062289+00,2026-07-13 22:00:45.062289
a68ee9a6-ad91-4e9e-a5a0-e988b4cf4577,usa,fetch,success,370,"Fetched 3 sources, 3 logs stored",,,,,,2026-07-13 20:00:45.453251+00,2026-07-13 22:00:45.453251
1d0ddce8-30ef-4b8b-ae68-7dcd7bfa6ec7,uzbekistan,fetch,failure,233,"Fetched 0 sources, 0 logs stored",,,,,,2026-07-13 20:00:45.706473+00,2026-07-13 22:00:45.706473
9566c06f-1d21-484d-ae45-8801b6dd5768,coventry,fetch,failure,248,"Fetched 0 sources, 0 logs stored",,,,,,2026-07-13 20:00:45.974062+00,2026-07-13 22:00:45.974062
d7b38cd5-73b9-4940-85be-910f05ff27d3,hull,fetch,success,343,"Fetched 2 sources, 2 logs stored",,,,,,2026-07-13 20:00:46.336654+00,2026-07-13 22:00:46.336654
8d4bbc7a-b363-410d-860e-50263505c559,arsenal,fetch,success,5720,"Fetched 15 sources, 15 logs stored",,,,,,2026-07-13 22:00:08.800845+00,2026-07-14 00:00:08.800845
36a4091a-0283-4157-9fc6-cb7ec09f67dd,man_utd,fetch,success,2661,"Fetched 15 sources, 15 logs stored",,,,,,2026-07-13 22:00:11.62646+00,2026-07-14 00:00:11.62646
d182f7fb-0b77-4eac-969e-0e4ee4a4e4ab,world_championship,fetch,failure,302,"Fetched 0 sources, 0 logs stored",,,,,,2026-07-13 22:00:11.959903+00,2026-07-14 00:00:11.959903
33c1c176-4f63-4982-9209-0051da9fcd39,aston_villa,fetch,success,1548,"Fetched 13 sources, 13 logs stored",,,,,,2026-07-13 22:00:13.546098+00,2026-07-14 00:00:13.546098
ab940e20-f78b-4fd2-8f72-c05d243835c5,bournemouth,fetch,success,1008,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 22:00:14.643882+00,2026-07-14 00:00:14.643882
126f1fdc-c6bd-4150-a229-14c3f4c29266,brentford,fetch,success,3484,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:00:18.221462+00,2026-07-14 00:00:18.221462
72f585bc-4138-4681-8f95-ad140844853f,brighton,fetch,success,1421,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 22:00:19.684183+00,2026-07-14 00:00:19.684183
26780e5a-e073-49c6-aa4c-f5e3f76b3920,chelsea,fetch,success,3161,"Fetched 14 sources, 14 logs stored",,,,,,2026-07-13 22:00:22.88129+00,2026-07-14 00:00:22.88129
6e165309-bc12-4be0-b11d-af703e2a5d61,crystal_palace,fetch,success,1926,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 22:00:24.846585+00,2026-07-14 00:00:24.846585
e084feec-9f6a-40fd-92fd-aa424008d74c,everton,fetch,success,812,"Fetched 10 sources, 10 logs stored",,,,,,2026-07-13 22:00:25.683633+00,2026-07-14 00:00:25.683633
6909796a-b062-46c3-8f79-54c50f9d576a,fulham,fetch,success,878,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 22:00:26.64279+00,2026-07-14 00:00:26.64279
195adeac-228a-40fd-91e4-23897e54d715,ipswich,fetch,success,960,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:00:27.631994+00,2026-07-14 00:00:27.631994
c88be465-084e-40cc-9d62-b588cd7aae01,liverpool,fetch,success,2476,"Fetched 13 sources, 13 logs stored",,,,,,2026-07-13 22:00:30.17295+00,2026-07-14 00:00:30.17295
1ab258b3-2e0b-41cf-9c90-6e3d3a667519,man_city,fetch,success,1926,"Fetched 11 sources, 11 logs stored",,,,,,2026-07-13 22:00:32.276774+00,2026-07-14 00:00:32.276774
6e766494-4b45-46aa-a7a3-0778bd7e6fa7,newcastle,fetch,success,2955,"Fetched 12 sources, 12 logs stored",,,,,,2026-07-13 22:00:35.286977+00,2026-07-14 00:00:35.286977
c2cbe4cf-6ad3-4a64-beb5-85a53e9b9ed0,nottm_forest,fetch,success,2166,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:00:37.489136+00,2026-07-14 00:00:37.489136
391ccfc8-3668-441e-8be2-81fd8bb79a56,spurs,fetch,success,2217,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:00:39.73245+00,2026-07-14 00:00:39.73245
b13eb2a0-c211-441f-b5b6-0cdfb5c00955,leeds,fetch,success,1764,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 22:00:41.661219+00,2026-07-14 00:00:41.661219
d6f3f6e9-c927-4e04-96e3-a4ebfbafc296,sunderland,fetch,success,2029,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:00:43.735108+00,2026-07-14 00:00:43.735108
9edbdbd8-e4ec-4f31-acd4-41faa7cce6a0,algeria,fetch,success,1264,"Fetched 7 sources, 7 logs stored",,,,,,2026-07-13 22:00:45.100762+00,2026-07-14 00:00:45.100762
493ad463-bb4b-45e0-a5a4-7f72bdbe7b8b,argentina,fetch,success,1330,"Fetched 14 sources, 14 logs stored",,,,,,2026-07-13 22:00:46.456986+00,2026-07-14 00:00:46.456986
ef403bc9-bf91-418b-8b74-3aa36a4dd9e2,australia,fetch,success,783,"Fetched 10 sources, 10 logs stored",,,,,,2026-07-13 22:00:47.298399+00,2026-07-14 00:00:47.298399
eb67e50b-0830-4026-9f94-517ed2c5f3ee,austria,fetch,success,1416,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:00:48.886365+00,2026-07-14 00:00:48.886365
08b01f8a-42f9-4418-94b8-2e65e8edb25b,belgium,fetch,success,1921,"Fetched 11 sources, 11 logs stored",,,,,,2026-07-13 22:00:50.850572+00,2026-07-14 00:00:50.850572
1d1747e9-a9c0-4497-9e9b-93a03399701b,bosnia_herzegovina,fetch,success,722,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:00:51.619593+00,2026-07-14 00:00:51.619593
ff6d7c62-ebeb-4a92-956b-e4cedea4f747,brazil,fetch,success,3556,"Fetched 11 sources, 11 logs stored",,,,,,2026-07-13 22:00:55.197366+00,2026-07-14 00:00:55.197366
81ed53d6-4e70-4a6c-a202-929e0b47741d,canada,fetch,success,1139,"Fetched 10 sources, 10 logs stored",,,,,,2026-07-13 22:00:56.438697+00,2026-07-14 00:00:56.438697
b2d940d5-f098-40fe-8415-8fe9883cb0a4,cape_verde,fetch,success,1149,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 22:00:57.620965+00,2026-07-14 00:00:57.620965
0baf4d6b-eff9-4e0c-8d9a-7bb3d5c81778,colombia,fetch,success,1190,"Fetched 10 sources, 10 logs stored",,,,,,2026-07-13 22:00:58.893426+00,2026-07-14 00:00:58.893426
24e0a994-d239-433c-b8da-1b0178ef0f79,congo_dr,fetch,success,922,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:00:59.845607+00,2026-07-14 00:00:59.845607
75a13771-1632-4013-ac24-0a202c94bfc1,croatia,fetch,success,1057,"Fetched 10 sources, 10 logs stored",,,,,,2026-07-13 22:01:00.923961+00,2026-07-14 00:01:00.923961
1d8860bd-4750-4519-a2a2-882ba4156dff,curacao,fetch,success,771,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:01:01.728448+00,2026-07-14 00:01:01.728448
103faedc-52fa-49be-87af-fa4737bc321d,czech_republic,fetch,success,503,"Fetched 7 sources, 7 logs stored",,,,,,2026-07-13 22:01:02.262595+00,2026-07-14 00:01:02.262595
3c2ffab9-94a8-453e-95c0-51ea8c5e8d8f,ecuador,fetch,success,875,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:01:03.165249+00,2026-07-14 00:01:03.165249
7e91c693-439d-4cab-b073-5fcf06ae07ae,egypt,fetch,success,1241,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 22:01:04.428801+00,2026-07-14 00:01:04.428801
f94282dd-e249-4da0-941e-bc7abf68a32f,england,fetch,success,779,"Fetched 15 sources, 15 logs stored",,,,,,2026-07-13 22:01:05.233915+00,2026-07-14 00:01:05.233915
fc0ced63-2eb1-4cc1-90ab-a4d3fb4a3869,france,fetch,success,733,"Fetched 14 sources, 14 logs stored",,,,,,2026-07-13 22:01:05.998567+00,2026-07-14 00:01:05.998567
52e61ce8-13b4-4bcb-87ee-1b5ccc8cf0f7,germany,fetch,success,1655,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 22:01:07.680277+00,2026-07-14 00:01:07.680277
3b135e8c-679a-4e2f-9ac6-2f837e3b7503,ghana,fetch,success,912,"Fetched 7 sources, 7 logs stored",,,,,,2026-07-13 22:01:08.636941+00,2026-07-14 00:01:08.636941
d9ea41a7-f055-4d2e-9292-992f48626d33,haiti,fetch,success,865,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:01:09.643762+00,2026-07-14 00:01:09.643762
93d29679-ae9d-46b6-b444-8306bb22eb13,iran,fetch,success,810,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 22:01:10.586892+00,2026-07-14 00:01:10.586892
bddf15c7-9dbc-4acc-a966-e7dcdd7b8b05,iraq,fetch,success,879,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:01:11.526607+00,2026-07-14 00:01:11.526607
570a455b-2f1e-41fc-9364-78d2c892f409,ivory_coast,fetch,success,589,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 22:01:12.191002+00,2026-07-14 00:01:12.191002
65740440-a777-4c13-8f10-0604441d6a29,japan,fetch,success,599,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:01:12.810036+00,2026-07-14 00:01:12.810036
17c37050-9d97-4b55-9dbd-b683a8cb5241,jordan,fetch,success,593,"Fetched 11 sources, 11 logs stored",,,,,,2026-07-13 22:01:13.42793+00,2026-07-14 00:01:13.42793
884103a6-d899-49ec-bc01-b07707105094,mexico,fetch,success,732,"Fetched 13 sources, 13 logs stored",,,,,,2026-07-13 22:01:14.192386+00,2026-07-14 00:01:14.192386
464c4908-c470-476b-8faa-d1164f36377e,morocco,fetch,success,553,"Fetched 10 sources, 10 logs stored",,,,,,2026-07-13 22:01:14.781677+00,2026-07-14 00:01:14.781677
8b32ec47-ac1a-43e8-8db1-ba3d71583ae6,netherlands,fetch,success,514,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:01:15.329569+00,2026-07-14 00:01:15.329569
af06cbf2-269b-47db-b768-fb66822f0423,new_zealand,fetch,success,642,"Fetched 13 sources, 13 logs stored",,,,,,2026-07-13 22:01:16.011919+00,2026-07-14 00:01:16.011919
3f1286c5-e0d8-4caf-a555-0bbb0792e1d1,norway,fetch,success,671,"Fetched 14 sources, 14 logs stored",,,,,,2026-07-13 22:01:16.711393+00,2026-07-14 00:01:16.711393
36646e5b-412a-474c-8262-524657ebf577,panama,fetch,success,433,"Fetched 7 sources, 7 logs stored",,,,,,2026-07-13 22:01:17.168054+00,2026-07-14 00:01:17.168054
0e6d67a4-de01-489e-ad0c-e09755b9c28d,paraguay,fetch,success,480,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 22:01:17.695781+00,2026-07-14 00:01:17.695781
fcc8cf43-56ba-4303-afeb-a3466be7ee32,portugal,fetch,success,454,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:01:18.170938+00,2026-07-14 00:01:18.170938
27c2f77b-d736-4ab2-8da1-c7f2b78ac5d7,qatar,fetch,success,724,"Fetched 10 sources, 10 logs stored",,,,,,2026-07-13 22:01:18.915509+00,2026-07-14 00:01:18.915509
694a7131-5705-4d5f-af18-f6bd33f9cff3,saudi_arabia,fetch,success,500,"Fetched 10 sources, 10 logs stored",,,,,,2026-07-13 22:01:19.465582+00,2026-07-14 00:01:19.465582
27c8d6fe-c149-44b2-87a0-71c5797dbd72,scotland,fetch,success,513,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 22:01:19.997723+00,2026-07-14 00:01:19.997723
edb0d3b6-c4d2-42c1-b6b5-3c116d24af02,senegal,fetch,success,472,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 22:01:20.492452+00,2026-07-14 00:01:20.492452
a7d9bd9e-5147-4cf3-926a-ca31622a1296,south_africa,fetch,success,502,"Fetched 11 sources, 11 logs stored",,,,,,2026-07-13 22:01:21.014317+00,2026-07-14 00:01:21.014317
bc87e641-be44-4caa-ab1f-43ea586dd11e,south_korea,fetch,success,468,"Fetched 7 sources, 7 logs stored",,,,,,2026-07-13 22:01:21.500594+00,2026-07-14 00:01:21.500594
b6d56c3c-60b2-45c6-8ad5-9969aad246c5,spain,fetch,success,589,"Fetched 15 sources, 15 logs stored",,,,,,2026-07-13 22:01:22.10745+00,2026-07-14 00:01:22.10745
d6922dec-b108-4465-9de3-0240a40b22ce,sweden,fetch,success,822,"Fetched 9 sources, 9 logs stored",,,,,,2026-07-13 22:01:22.992701+00,2026-07-14 00:01:22.992701
53dd53a5-27d8-47c4-8dcb-5d92e857c875,switzerland,fetch,success,759,"Fetched 12 sources, 12 logs stored",,,,,,2026-07-13 22:01:23.774137+00,2026-07-14 00:01:23.774137
1b062158-5842-4165-91e1-4de2a9355145,tunisia,fetch,success,421,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:01:24.212702+00,2026-07-14 00:01:24.212702
5f25d58b-5926-43f1-8995-e93060e2d87e,turkiye,fetch,success,406,"Fetched 7 sources, 7 logs stored",,,,,,2026-07-13 22:01:24.637219+00,2026-07-14 00:01:24.637219
638f92d9-7377-4458-ac46-ee6ebf294541,uruguay,fetch,success,538,"Fetched 8 sources, 8 logs stored",,,,,,2026-07-13 22:01:25.197928+00,2026-07-14 00:01:25.197928
bae98e66-13d7-40b7-af85-a16fca277fb5,usa,fetch,success,433,"Fetched 10 sources, 10 logs stored",,,,,,2026-07-13 22:01:25.64986+00,2026-07-14 00:01:25.64986
1ab7a74f-e74d-4e49-8621-00e9401fdc87,uzbekistan,fetch,success,382,"Fetched 7 sources, 7 logs stored",,,,,,2026-07-13 22:01:26.050442+00,2026-07-14 00:01:26.050442
d7830004-a371-4e56-b6e3-780a69382edb,arsenal,routine_post,success,,"
",,post_news:arsenal,201,"[{""id"":""0e492d9b-028c-49f0-9007-09ec2e112fdb"",""team_id"":""arsenal"",""type"":""news"",""headline"":""Declan Rice (Arsenal midfielder) is battling illness before England's World Championship semi-final. He's ex",success,2026-07-13 22:43:14.445702+00,2026-07-14 00:43:14.445702
c89d9965-a514-4a76-a4b2-c26183ff6df6,aston_villa,routine_post,success,,"
",,post_news:aston_villa,201,"[{""id"":""253b5e90-b99e-49b5-99b6-95c26cc3ca68"",""team_id"":""aston_villa"",""type"":""news"",""headline"":""Aston Villa could lose midfielder Youri Tielemans to Man Utd this summer. United are reportedly in advan",success,2026-07-13 22:45:10.940683+00,2026-07-14 00:45:10.940683
a348703f-4b15-4b21-a9e9-c4c498fb5874,chelsea,routine_post,success,,"
",,post_news:chelsea,201,"[{""id"":""570de037-629f-4ca9-bfe6-2579a7eb853a"",""team_id"":""chelsea"",""type"":""news"",""headline"":""Chelsea unveiled Xabi Alonso (former Leverkusen boss) as their new manager today. He says he's 'optimistic' ",success,2026-07-13 22:46:34.978012+00,2026-07-14 00:46:34.978012
d44998ca-eea2-4af4-af71-1f3efa807b2f,argentina,routine_post,success,,"
",,post_news:argentina,201,"[{""id"":""1449f48e-0707-4cb9-8a90-a9c65a813a5b"",""team_id"":""argentina"",""type"":""news"",""headline"":""Argentina will wear their navy blue away kit for Wednesday's World Championship semi-final against England",success,2026-07-13 22:47:01.350249+00,2026-07-14 00:47:01.350249
